job_titles,ai_impact,tasks,ai_models,ai_workload_ratio,domain
Telecom Technician,35.0,637,1938,0.3286893704850361,Construction
Chief Risk Officer,35.0,279,1788,0.1560402684563758,Communication & PR
Automotive Mechanic,35.0,70,573,0.1221640488656195,Hospitality
Auto Technician,35.0,70,573,0.1221640488656195,Sales & Marketing
Auto Mechanic,35.0,70,573,0.1221640488656195,Construction
Aircraft Mechanic,35.0,69,546,0.1263736263736263,Law Enforcement
Hvac Mechanic,35.0,206,807,0.2552664188351921,Data & IT
Hvac,35.0,204,765,0.2666666666666666,Communication & PR
Upholsterer,35.0,325,1265,0.2569169960474308,Sales & Marketing
Provider Relations Representative,35.0,707,2389,0.2959397237337798,Supply Chain & Logistics
Proposal Coordinator,35.0,984,3525,0.2791489361702127,Medical & Healthcare
General Accountant,35.0,466,1545,0.3016181229773463,Data & IT
Fund Accounting Manager,35.0,483,1612,0.2996277915632754,Communication & PR
Financial Accountant,35.0,483,1572,0.3072519083969465,Hospitality
Equity Trader,35.0,443,1351,0.3279052553663952,Sales & Marketing
Broker Assistant,35.0,207,1467,0.1411042944785276,Leadership & Strategy
Hotel Operations Manager,35.0,429,1275,0.3364705882352941,Sales & Marketing
Accounts Receivable Clerk,35.0,217,1451,0.149552033080634,Data & IT
Accounting Technician,35.0,213,1460,0.1458904109589041,Communication & PR
Risk Analyst,35.0,725,2289,0.3167321974661424,Supply Chain & Logistics
Private Equity Analyst,35.0,721,2283,0.3158125273762593,Medical & Healthcare
Investment Banking Analyst,35.0,478,1461,0.3271731690622861,Leadership & Strategy
General Ledger Accountant,35.0,466,1543,0.3020090732339598,Administrative & Clerical
Food Technologist,35.0,336,1179,0.2849872773536895,Supply Chain & Logistics
Food Scientist,35.0,340,1184,0.2871621621621621,Medical & Healthcare
Appraiser,35.0,177,1268,0.139589905362776,Administrative & Clerical
Project Lead,35.0,1053,3454,0.3048639258830342,Supply Chain & Logistics
Project Estimator,35.0,865,2706,0.319660014781966,Medical & Healthcare
Product Owner,35.0,1045,3492,0.2992554410080183,Leadership & Strategy
Product Director,35.0,995,3281,0.3032612008533983,Administrative & Clerical
Claim Specialist,35.0,236,1511,0.1561879549966909,Construction
Adjuster,35.0,222,1451,0.1529979324603721,Law Enforcement
Safety Specialist,35.0,570,1958,0.2911133810010214,Supply Chain & Logistics
Safety Professional,35.0,574,1964,0.2922606924643584,Medical & Healthcare
Secretary,35.0,617,2226,0.2771787960467206,Law Enforcement
Product Demonstrator,35.0,911,3170,0.2873817034700315,Law Enforcement
Technology Consultant,35.0,1236,4064,0.3041338582677165,Supply Chain & Logistics
Technical Consultant,35.0,1240,4070,0.3046683046683047,Medical & Healthcare
Merchandising Assistant,35.0,873,3073,0.2840872111942727,Hospitality
Inventory Specialist,35.0,524,1687,0.3106105512744517,Sales & Marketing
Project Management Specialist,35.0,1070,3480,0.3074712643678161,Construction
Project Leader,35.0,1051,3453,0.3043730089777005,Law Enforcement
Trading Assistant,35.0,659,2040,0.3230392156862745,Construction
Promotions Manager,35.0,1044,3723,0.2804190169218372,Construction
Licensed Practical Nurse Lpn,34.0,80,588,0.1360544217687075,Construction
Lpn Nurse,33.0,81,588,0.1377551020408163,Sales & Marketing
Mental Health Nurse,33.0,112,582,0.1924398625429553,Hospitality
Production Coordinator,33.0,255,1739,0.1466359976998275,Medical & Healthcare
Practical Nurse,33.0,95,445,0.2134831460674157,Data & IT
Interviewer,33.0,160,1173,0.1364023870417732,Administrative & Clerical
Operations Specialist,33.0,232,1489,0.1558092679650772,Leadership & Strategy
Occupational Health Nurse,33.0,106,565,0.1876106194690265,Communication & PR
Risk Manager,32.0,244,1904,0.1281512605042016,Supply Chain & Logistics
Electronic Engineer,32.0,202,1552,0.1301546391752577,Construction
Component Engineer,32.0,192,1452,0.1322314049586777,Law Enforcement
Hvac Engineer,32.0,146,1343,0.1087118391660461,Data & IT
Failure Analysis Engineer,32.0,196,1498,0.1308411214953271,Communication & PR
Equipment Engineer,32.0,191,1369,0.139517896274653,Hospitality
Energy Engineer,32.0,182,1114,0.163375224416517,Sales & Marketing
Mechanical Design Engineer,31.0,181,1193,0.151718357082984,Leadership & Strategy
Material Engineer,31.0,168,1167,0.1439588688946015,Administrative & Clerical
Patent Attorney,30.0,176,1168,0.1506849315068493,Medical & Healthcare
Legal Consultant,30.0,220,1464,0.1502732240437158,Leadership & Strategy
Legal Analyst,30.0,235,1548,0.1518087855297157,Administrative & Clerical
Intellectual Property Attorney,30.0,196,1380,0.1420289855072463,Data & IT
Foster Care Case Manager,30.0,173,1505,0.1149501661129568,Communication & PR
Contract Administrator,30.0,226,1336,0.1691616766467066,Hospitality
Service Cashier,30.0,118,784,0.1505102040816326,Communication & PR
Software Analyst,30.0,279,2092,0.1333652007648183,Supply Chain & Logistics
Retail Cashier,30.0,117,730,0.1602739726027397,Sales & Marketing
Restaurant Cashier,30.0,120,792,0.1515151515151515,Construction
Pharmacy Cashier,30.0,124,629,0.1971383147853736,Law Enforcement
Head Cashier,30.0,140,1064,0.131578947368421,Supply Chain & Logistics
Bookstore,30.0,210,1355,0.1549815498154981,Medical & Healthcare
Project Superintendent,30.0,158,1146,0.137870855148342,Leadership & Strategy
Foreman,30.0,119,1295,0.0918918918918919,Sales & Marketing
Business Development Coordinator,30.0,300,1867,0.1606855918585966,Leadership & Strategy
Equipment Operator,30.0,127,702,0.1809116809116809,Law Enforcement
Elevator Technician,30.0,128,721,0.1775312066574202,Supply Chain & Logistics
Electrical Estimator,30.0,176,1063,0.1655691439322671,Medical & Healthcare
Visual Merchandiser,30.0,210,1773,0.1184433164128595,Leadership & Strategy
Store Detective,30.0,73,516,0.1414728682170542,Administrative & Clerical
Store Cashier,30.0,117,730,0.1602739726027397,Data & IT
Software Support Engineer,30.0,286,2083,0.1373019683149303,Law Enforcement
Benefits Consultant,30.0,234,1391,0.1682242990654205,Construction
Machine Operator,30.0,197,1598,0.123279098873592,Communication & PR
Line Leader,30.0,201,1598,0.1257822277847309,Hospitality
Laser Operator,30.0,201,1640,0.1225609756097561,Sales & Marketing
Embroidery Machine Operator,30.0,122,669,0.1823617339312406,Law Enforcement
Field Inspector,30.0,175,941,0.1859723698193411,Construction
Civil Designer,30.0,174,1333,0.1305326331582895,Law Enforcement
Cinematographer,30.0,216,1549,0.1394448030987734,Supply Chain & Logistics
Arts Manager,30.0,225,1848,0.1217532467532467,Medical & Healthcare
Archivist,30.0,153,1021,0.1498530852105778,Leadership & Strategy
Special Education Paraprofessional,30.0,121,806,0.1501240694789082,Administrative & Clerical
Special Education Assistant,30.0,121,806,0.1501240694789082,Data & IT
It Business Analyst,30.0,379,2519,0.1504565303691941,Administrative & Clerical
Background Investigator,30.0,166,1121,0.1480820695807315,Construction
Financial Business Analyst,30.0,376,2519,0.149265581579992,Communication & PR
Data Engineer,30.0,216,1478,0.1461434370771312,Hospitality
Collection Analyst,30.0,174,1017,0.1710914454277286,Sales & Marketing
Business Systems Analyst,30.0,306,1773,0.1725888324873096,Construction
Business Strategist,30.0,264,1512,0.1746031746031746,Law Enforcement
Business Intelligence Analyst,30.0,305,1828,0.1668490153172866,Supply Chain & Logistics
Employment Specialist,30.0,216,1190,0.1815126050420168,Communication & PR
Inventory Control Clerk,30.0,255,1952,0.1306352459016393,Construction
Senior Database Administrator,30.0,211,1749,0.1206403659233847,Sales & Marketing
Data Center Technician,30.0,202,1417,0.1425546930134086,Construction
Senior Business Analyst,30.0,294,2165,0.1357967667436489,Law Enforcement
Research Engineer,30.0,205,1746,0.1174112256586483,Supply Chain & Logistics
Junior Business Analyst,30.0,373,2496,0.1494391025641025,Medical & Healthcare
Junior Analyst,30.0,372,2481,0.1499395405078597,Leadership & Strategy
Bankruptcy Paralegal,30.0,209,1341,0.1558538404175988,Sales & Marketing
Retail Sales Consultant,30.0,189,1384,0.1365606936416185,Hospitality
Content Manager,30.0,314,2327,0.1349376880103137,Administrative & Clerical
Conference Coordinator,30.0,289,2026,0.1426456071076011,Data & IT
Channel Marketing Manager,30.0,238,1697,0.140247495580436,Communication & PR
Brand Strategist,30.0,283,1841,0.1537208039109179,Hospitality
Brand Specialist,30.0,280,1839,0.1522566612289287,Sales & Marketing
Brand Consultant,30.0,281,1832,0.1533842794759825,Construction
Project Executive,30.0,162,1140,0.1421052631578947,Administrative & Clerical
Staff Attorney,30.0,135,1167,0.1156812339331619,Supply Chain & Logistics
Bioinformatics,30.0,201,1237,0.1624898949070331,Medical & Healthcare
Bioinformatician,30.0,201,1226,0.1639477977161501,Leadership & Strategy
Carpenter Helper,30.0,104,612,0.1699346405228758,Sales & Marketing
Trash Collector,30.0,59,525,0.1123809523809523,Leadership & Strategy
Product Support Specialist,30.0,288,2115,0.1361702127659574,Communication & PR
Talent Manager,30.0,223,1733,0.1286785920369302,Hospitality
Marketing Strategist,30.0,310,2324,0.1333907056798623,Sales & Marketing
Marketing Professional,30.0,283,2192,0.1291058394160583,Construction
Marketer,30.0,288,2208,0.1304347826086956,Law Enforcement
Field Marketing Manager,30.0,242,1591,0.152105593966059,Supply Chain & Logistics
Maintenance Planner,30.0,213,1585,0.134384858044164,Law Enforcement
Manufacturing Specialist,30.0,284,2068,0.1373307543520309,Data & IT
Laundry,30.0,96,767,0.1251629726205997,Medical & Healthcare
Equipment Specialist,30.0,168,1253,0.1340782122905028,Leadership & Strategy
Cnc Machinist,30.0,134,780,0.1717948717948718,Supply Chain & Logistics
Composite Technician,30.0,149,1079,0.1380908248378128,Data & IT
Combo Welder,30.0,116,616,0.1883116883116883,Communication & PR
Carpentry,30.0,112,684,0.1637426900584795,Hospitality
Bindery Operator,30.0,115,771,0.1491569390402075,Medical & Healthcare
Process Operator,30.0,194,900,0.2155555555555555,Hospitality
Trailer Mechanic,30.0,67,450,0.1488888888888888,Administrative & Clerical
Tower Climber,30.0,53,389,0.1362467866323907,Data & IT
Service Technician,30.0,119,1006,0.1182902584493041,Communication & PR
Sanitation Worker,30.0,54,404,0.1336633663366336,Hospitality
Process Manager,30.0,227,1674,0.1356033452807646,Sales & Marketing
Ndt Technician,30.0,161,907,0.1775082690187431,Construction
Mechanical Inspector,30.0,271,1811,0.1496410822749862,Administrative & Clerical
Quality Assurance Engineer,30.0,332,2348,0.141396933560477,Leadership & Strategy
Spa Receptionist,30.0,128,813,0.1574415744157441,Law Enforcement
Nutrition Manager,30.0,158,1030,0.1533980582524272,Supply Chain & Logistics
Desktop Support Technician,30.0,192,1332,0.1441441441441441,Administrative & Clerical
Benefits Administrator,30.0,238,1372,0.173469387755102,Hospitality
Roll Off Driver,30.0,55,399,0.137844611528822,Communication & PR
Assistant Sales Manager,30.0,234,1446,0.1618257261410788,Supply Chain & Logistics
Business Architect,30.0,255,1459,0.1747772446881425,Administrative & Clerical
Business Analyst Manager,30.0,289,1671,0.172950329144225,Data & IT
Analytics Manager,30.0,297,1788,0.1661073825503355,Communication & PR
Analytics Consultant,30.0,297,1789,0.1660145332588038,Hospitality
Administrative Analyst,30.0,291,1691,0.172087522176227,Sales & Marketing
Web Analyst,30.0,251,1761,0.1425326519023282,Construction
Economic Consultant,30.0,164,1072,0.1529850746268656,Sales & Marketing
Content Strategist,30.0,320,2339,0.1368106028217187,Leadership & Strategy
Automotive Consultant,30.0,228,1388,0.1642651296829971,Law Enforcement
Yard Driver,30.0,58,493,0.1176470588235294,Supply Chain & Logistics
Warehouseman,30.0,90,630,0.1428571428571428,Medical & Healthcare
Business Intelligence Developer,30.0,287,1628,0.1762899262899263,Supply Chain & Logistics
Smt Operator,30.0,106,848,0.125,Administrative & Clerical
Sensor Operator,30.0,119,992,0.1199596774193548,Data & IT
Automotive Sales Manager,30.0,227,1439,0.1577484364141765,Law Enforcement
Project Architect,30.0,163,1206,0.1351575456053068,Data & IT
Advertising Account Executive,30.0,281,1882,0.1493092454835281,Medical & Healthcare
Call Center Specialist,30.0,301,1816,0.1657488986784141,Leadership & Strategy
Salesforce Consultant,30.0,262,1991,0.131592164741336,Administrative & Clerical
Lean Consultant,30.0,290,1678,0.1728247914183552,Data & IT
Integration Consultant,30.0,298,1737,0.1715601611974669,Communication & PR
Implementation Consultant,30.0,299,1782,0.1677890011223344,Hospitality
Digital Strategist,30.0,308,2225,0.1384269662921348,Medical & Healthcare
Maintenance Engineer,30.0,202,1552,0.1301546391752577,Supply Chain & Logistics
Oral Surgery Assistant,30.0,92,473,0.1945031712473573,Sales & Marketing
Fpga Engineer,30.0,136,1332,0.1021021021021021,Construction
Cnc Programmer,30.0,154,1161,0.1326442721791559,Law Enforcement
Warehouse Specialist,30.0,101,673,0.150074294205052,Leadership & Strategy
Business Office Manager,30.0,223,1349,0.1653076352853966,Administrative & Clerical
Certified Home Health Aide,30.0,87,678,0.1283185840707964,Administrative & Clerical
Valet Attendant,30.0,64,531,0.1205273069679849,Data & IT
Registrar,30.0,129,736,0.1752717391304347,Administrative & Clerical
Club Manager,30.0,141,878,0.1605922551252847,Construction
Production Controller,30.0,252,1611,0.1564245810055866,Communication & PR
Operations Coordinator,30.0,228,1468,0.1553133514986376,Hospitality
Office Secretary,30.0,183,1289,0.1419705197827773,Sales & Marketing
Office Coordinator,30.0,193,1334,0.1446776611694153,Construction
Health And Safety Coordinator,30.0,177,1197,0.1478696741854636,Law Enforcement
Facility Supervisor,30.0,162,964,0.1680497925311203,Supply Chain & Logistics
Lift Operator,30.0,106,1187,0.0893007582139848,Communication & PR
Food Manager,30.0,180,1227,0.1466992665036675,Supply Chain & Logistics
City Driver,30.0,58,451,0.1286031042128603,Sales & Marketing
Business Development Executive,30.0,323,1961,0.1647118816930137,Medical & Healthcare
Value Stream Manager,30.0,261,1776,0.1469594594594594,Law Enforcement
Support Coordinator,30.0,294,2160,0.1361111111111111,Supply Chain & Logistics
Service Assistant,30.0,187,1033,0.1810261374636979,Medical & Healthcare
Scheduler,30.0,209,1553,0.1345782356728911,Leadership & Strategy
Salon Manager,30.0,470,1263,0.3721298495645289,Hospitality
Chairman,30.0,181,1203,0.1504571903574397,Administrative & Clerical
Director Of Rehabilitation,30.0,146,886,0.164785553047404,Data & IT
Executive Sous Chef,30.0,140,815,0.1717791411042944,Communication & PR
Assistant Hotel Manager,30.0,222,1383,0.1605206073752711,Hospitality
Cardiothoracic Surgeon,30.0,79,530,0.1490566037735849,Supply Chain & Logistics
Information Security Specialist,30.0,277,1645,0.1683890577507598,Construction
Information Security Consultant,30.0,279,1621,0.1721159777914867,Administrative & Clerical
Finance Manager,30.0,306,1997,0.1532298447671507,Construction
Security Analyst,30.0,729,1817,0.4012107870115575,Communication & PR
Revenue Cycle Manager,30.0,548,1549,0.3537766300839251,Sales & Marketing
Chauffeur,30.0,56,442,0.1266968325791855,Construction
Laboratory Technologist,30.0,115,1125,0.1022222222222222,Communication & PR
Benefits Analyst,30.0,249,1443,0.1725571725571725,Supply Chain & Logistics
Psychiatric Nurse,30.0,116,711,0.1631504922644163,Sales & Marketing
Hotel Sales Manager,30.0,233,1492,0.156166219839142,Leadership & Strategy
Brand Director,30.0,264,1671,0.1579892280071813,Law Enforcement
Medication Technician,30.0,102,517,0.1972920696324951,Supply Chain & Logistics
Medical Dosimetrist,30.0,116,670,0.1731343283582089,Medical & Healthcare
Mammography Technologist,30.0,112,1067,0.1049671977507029,Leadership & Strategy
Mammographer,30.0,109,1059,0.1029272898961284,Administrative & Clerical
Laser Technician,30.0,132,1242,0.1062801932367149,Data & IT
Cyber Security Specialist,30.0,273,1602,0.1704119850187266,Law Enforcement
Computer Repair Technician,30.0,188,1420,0.1323943661971831,Data & IT
Stockroom Associate,30.0,175,1239,0.1412429378531073,Medical & Healthcare
Senior Manufacturing Engineer,30.0,214,1348,0.158753709198813,Leadership & Strategy
Landscape Manager,30.0,185,1249,0.1481184947958366,Sales & Marketing
Outside Machinist,30.0,102,664,0.1536144578313253,Data & IT
Manufacturing Engineer,30.0,224,1371,0.1633843909555069,Communication & PR
Materials Manager,30.0,228,1373,0.1660597232337946,Hospitality
Community Health Nurse,30.0,124,718,0.1727019498607242,Medical & Healthcare
Technical Artist,30.0,321,2409,0.1332503113325031,Supply Chain & Logistics
Paraeducator,30.0,122,873,0.1397479954180985,Sales & Marketing
